Field_ID,Yield
4RVRAVC,3.9371211489467353
DTWG1BJ,3.928414997305595
PHX49B7,3.8631816374236845
VN1CL1J,4.050380473254443
VJ3JHOH,4.2077348818878715
7VGPPSK,4.355744899820124
DYMTI10,4.062700310376713
WZDG14H,4.027620044419963
LYR3N87,4.306139141156327
VPDCHQD,4.268935531284046
7SW7738,4.013032374584264
6C5RZ3R,3.8101053643371037
7PXDVI7,4.1125267411465645
P30Q0U3,4.668563542115162
6U7AFUR,4.689363351827114
D65B66Q,4.413038091163607
944SKD5,5.066948057671268
UIBV8NA,4.179933635495243
EID9JOD,3.770525817304801
JDB3E5V,4.041106183481542
VK9B5JY,3.836614204716382
4I73A4Q,4.613582881949274
5KBNV28,5.332289958937639
ETOBRKO,5.264423605577097
4DELPT6,4.630533180425363
CBY8XQ6,5.0941130181056655
A8HRGF6,3.9941600557085897
ZBTG13Z,4.4931498568423605
RHIFOHE,4.2927946433191275
CEYJV9U,4.0307930124114275
FBK12Y9,4.708537711706148
GYW0UZE,4.32854941196391
QXVCWIE,4.390913267400417
MURYWA1,4.241785281599406
L0X2M1G,4.443276585273449
3RB3V6Y,5.305815330994783
GMTT81P,4.8127718693875154
3BNVELA,5.381821809722506
0X73OGT,4.7374120389869265
0V4C2W9,5.399919545628425
FJ9HZIR,4.1038694937272755
7KYVZ3F,5.216367441308711
99ARRM2,5.3874135846541
O9EIUEW,5.133985654992182
IK83HLI,5.462173157494555
1AH9KQT,4.839671214371339
BH4M6ZN,4.710207338688651
MKA6B60,5.492482710945355
0TP6ZNZ,5.398036447261426
59FM5IS,5.74812620068019
CK6J25H,4.916080502708338
V7EFD8Z,5.180421700157192
G0H8H57,5.232250839124035
L4BZKU0,5.836426886005211
3P8YVLM,4.014794475898825
VPDZI7Y,5.202829744491455
0BEDPGN,4.545819925830725
O780K9Y,4.706482384713742
UUVI4N1,5.0328320398358874
XJTCT78,5.0048705767451915
Q30M7HS,4.982528121645809
Z0UKCU0,5.352266546946912
RTVCND5,4.72772382272854
A06JK7H,4.623895278924298
F0XSDYO,4.950412491056804
P2VP8TL,4.408477510480432
L3JFEG6,4.779676754035198
66PKAQX,4.665637306957896
JWN1Q0E,4.74315957510275
UKEXN7Y,5.172928353191323
61RNVM6,5.018563268056096
XWJVZLL,4.943978039506937
Q9BK9V3,4.769880004449245
15N57Y3,4.7958337743567245
WSH7TWL,4.73411199714116
93XQZPL,4.73411199714116
E2J5SNZ,4.769059056454764
0VQH8RV,5.047494475491998
VWE8X7D,4.533247105826366
9AP7PPM,4.71446851882996
Q4OSIHB,4.73411199714116
01CNJBI,4.7481699538527495
X6G8EYL,4.838878284594665
AQSZDWA,4.6088085310019204
9WMQEXG,4.7740339516674375
G00R3DI,4.696346665492336
W25FF0D,5.235382103740592
G70A7JG,4.670662270227461
2O1FDGL,5.007534300650316
0XGKRWL,4.651959323754282
PCX2WO1,4.889122529253637
6WIDHKU,4.797947015057815
ZQ6PI9K,4.968239969742547
DFQG8RU,4.6771121622152085
OB4D4A3,4.668966523801921
KK2VK7Z,5.045697097158478
6TH3FQZ,4.739504422304549
8K0O0PD,4.777694085747358
DDMOWY3,4.722474870905409
HH7Z5Z5,4.686271624114714
IY0DW40,4.936934266927731
OSHARAV,4.763778705976468
SZCWVBD,4.753090042224217
X7SBATO,4.8279206960564185
89V3EBE,4.567964953770498
IBJCQU2,4.608497240593111
IA77FT0,4.894760158485722
552VS1V,4.511055452735813
1BZ2WMK,4.893642929089277
CZFCMBJ,5.029260265577739
MAICAFG,4.696007024366952
AVIIWAQ,4.631811001397043
R20MQ4T,4.598346746581026
WJGPWN7,4.67814912310553
OBCZ8UN,4.570218793852622
S4DAJNI,4.66032306300139
NPLF94D,4.551591031319849
1NRMK7Z,4.771123905672128
ITNCN60,4.598257954558235
6SHN9H9,4.918877307841704
5O53JVV,3.8521525816642295
SC3I5QS,3.7293644947336864
ULZOU94,3.7758187798836587
9KMOAPZ,3.8061478606879784
K29MYB1,3.7989370999459986
PY1BOJ3,3.940646090011516
VW9NF4Q,4.088563564052828
XD103QP,3.6534458846387325
6AVVM6M,4.0676239797814935
QRCOD7B,4.362561968907952
L2OB6S8,4.454620278254032
IZA34EE,4.162947865486023
ZIIUZCF,3.9128517428123444
TEZ5L7O,4.31668916871939
CIN5QMN,4.239516341337597
S0S6VJG,4.289525549657553
CKTJBEQ,4.090037198293032
H40IQ30,4.358820375131504
4PWB5EG,4.219383932615283
1WTRZHH,5.035225559636138
KQJEE83,4.834635142086108
31HAE1D,4.495245811652421
WBNJ3W8,4.4535886848290165
TDLCAHC,5.124782019039601
00PLSKP,5.1035839469201925
WAHI43J,3.9610214002072928
PL53LBS,4.999456251411039
VGFYH5E,4.982686902548347
I4JE5P1,4.809125281354115
PO5T84R,4.1349669796366175
37YGZ93,4.990868524965023
EXIE2HK,4.209965737641429
4KW9P3T,4.971257473404648
WFWWU9Z,4.15867949145748
7I41J4H,4.9815721506778825
514B8DY,4.480271836425318
POPYFHQ,5.355945404089335
3ZTRVIZ,5.541244770647419
TZONIB0,4.3814188850648
3XF69CZ,5.429157692317305
ECE8F6Q,5.028143699203112
NRT2N45,5.16533908572168
T120GUW,5.128288743562732
KTPFLMO,4.735649813453709
U5I1GNT,4.209853414426172
6R66UVC,4.301332927615897
GTL5GQ8,4.684551476817527
L685WGL,5.391527678234594
PMC7TX4,5.32354693943895
1OVAAPH,4.792753957391301
15S06J4,4.591383026387562
G7CHWNI,4.482307295404978
ZA5ZVGU,5.108517663404735
6IWI3T5,5.155675577338722
X3KD67T,5.266664539326576
Q7DD9SH,4.538026910999775
4KP6WAV,4.914005799886572
UVNQ9WJ,4.134760798056378
4KSOGXH,4.953642159875999
QBKGPRU,4.825347403025995
8QKI0EQ,5.200891820273246
I17FLO6,4.955797707736124
U24QCE1,5.024588305595129
1VVO96X,5.2255909690471185
42G0NU1,5.072509628038021
8R2ZDQ2,4.748537971730835
BKURGO9,4.952947471272594
ECO0J9R,4.211256409657671
2BWCAPO,4.225292672831536
SI8JPGA,4.92981094302645
MTIFSMJ,4.885977064220187
7WCV89J,5.1254872222568855
8OJNBWU,4.981525977564134
8RDT9RQ,5.177560725508385
G73G122,4.489063403361023
8RWXL50,5.355020478473143
1RLY1BU,5.563636129288397
5ZYPE0D,5.201915213573568
6GKM3HL,4.142097129777097
2UNIO6T,4.26562178422839
MGUIY1K,4.4011019666043225
0HPA3ZN,4.215169963681073
ERSQZ97,4.962876010979179
8YKBECM,4.382973687053687
JPCHUIL,4.681212242594972
XSDYZSY,4.68231898781749
575WC95,4.878021497486519
DS8ZIQX,4.423214567982958
ZKD03CH,4.154352680507119
X03H66F,4.277895144918678
WV16GA2,3.8739744921859347
2WOQH74,4.442088525630601
Y2YZVIB,4.225899695018086
PYQF66M,4.109132572278593
QRUJ8OB,3.9707212135281074
0L8E1ID,4.190428407054162
Q5FCO9D,3.9965802035267375
P6XOYSX,4.713445212977655
WGEKO2T,3.855437275204432
48RKPGJ,3.6451523728339703
5V6D4DH,4.282235740696689
J5K8BDY,4.875218391237224
02RNO3Z,4.146634259655351
H48D3ZQ,4.822567912716037
MVZYABM,3.9408952970074096
W3VCQWP,4.563642911657785
1UAW1TJ,4.127091817438718
B6EII69,4.374021285666298
IPHLGAW,4.0718188908769575
410Y52I,3.954910948740011
INPZQFW,4.6309403316343145
H9MVYFK,4.110973767746201
0LEKL80,4.638184141121223
04PICIF,3.90103175151385
3SO2JGI,4.570761222191756
3X4XOLY,4.6100063670816755
JQCMIA8,4.423973373973822
B0PU5XO,4.337083690843639
1812PI2,4.608255697024187
1D8TXIN,4.308077265147966
E0JPJW0,4.499515325225926
SYG84QX,4.689141733643385
GLDH02M,4.571926545661834
8YZ0QWY,4.192404766488122
7YUYFIJ,4.123296406918863
K4BSRIV,4.059457043481134
6OUOBT0,4.359238213055577
WXMSHVL,4.0533168875632555
WU0LSKM,4.326526267590351
DUCFWQ5,4.248095200559993
SF1VT4A,4.143552268485855
U352SYH,4.511988039444436
BIS8KNU,3.886984381619737
WKRKO7G,4.237017326181412
3JL4JB7,3.9890680412500865
HBOU7LT,4.056136516131368
YIQ0JIE,4.0234406466308705
3UQA6UV,4.3595940617494
AFYJD60,4.363409287482562
8563G5G,4.321379845026756
YKFDRL8,4.239167395504433
JVNZ3J5,4.395134159435172
BXV3SUA,3.964009656159639
QHD9YU1,4.380544297755257
GDXRX14,4.439921139502343
HMUCJJS,3.935243372899961
76TW5IL,4.55790504174526
QZCJPOW,4.21328213776543
6T472BL,4.542213784782516
6SWAE14,4.118230199599561
AMG60EQ,4.207896659638147
779XUCU,4.154917836649778
U5LQNHH,4.391161031044528
I7H1S8K,4.124660483650935
58YGJD2,4.090733171080465
BLB6M6A,4.250551302251012
YKQAJLY,4.264630526578769
DLU3GVG,4.299779943188548
1NPNKOY,4.46759147969608
LOVMNSZ,3.9673026072998736
MUN6BPV,4.373593249599482
KFHX8R0,4.384105131627236
3IGU2M8,4.397057030478895
E998LY9,4.426608169918877
TFYM1Z1,4.274415744826429
0V5KWAV,4.399245772798865
FNQYRA7,4.333846908371436
LP1RQ82,4.143046431537509
ZXNIR8F,4.581120391234623
MDV1DLW,4.366976818021976
981QXVB,4.077534825832855
OH43JJM,4.125718154248075
MPK8FPA,4.5296018614028055
6L3MV0O,4.152432136230497
70SRAYE,4.165868636484295
9OUNQAM,3.837246034686628
AVGZSTD,3.645673239447157
8FT7CV7,3.825041259846661
5Y0E20F,3.9746581920399704
MWHKL3P,3.8935072169879574
2QF6KRC,3.8396913937955905
D4NBQYH,3.5960753007128523
AY3WAKL,3.510349253798802
TN1IY0G,3.655849289132214
37532EW,4.232314093270424
RMRNSAW,3.8426176914350574
O2YEQGA,3.732752953357023
ETTK3TL,3.8867744550969467
TGY598G,3.773228460836144
65GEO4H,3.8844719764004036
KB806Y2,4.244591744661179
9PJ4GXB,3.95110401391117
VQ3P3TC,4.650456887701294
CXATUT5,3.802079462154215
DN3RQQ3,4.375829617446154
7HRL66O,3.908350490317311
PQ0KLVC,4.5439322821551755
UOZZ0DZ,3.869753760091386
C60Z3DN,4.863213581316105
7M5J9Y6,3.9233130078615717
JEG9CVR,3.7413073383385647
UMDH2FA,4.9601754301826215
KG9GN6T,3.7864011598367737
1552NDR,3.6916970763744947
LM6ML8C,3.8398920411116766
AH8ERKQ,4.104770361030785
2Y2RLOV,4.54192905425399
X0SUCQW,3.7847373973422607
N68Y6G1,3.811452395617912
GOU8BB9,5.001822087556319
HVFJBTJ,3.6702051190893847
5NM9968,3.8941136747580627
NCXWOGJ,3.866254452212268
W8YGQ9F,3.872768292096135
DAZM2HB,3.6834270927293136
GE7TPYX,3.84680911087635
VJESL6K,3.8281456622332812
OFP6V42,3.707625156396873
BBH9M48,4.677388820302199
5UM1C7C,4.0103811353186485
7XL12LY,4.101048888242119
FF01TNS,3.8909176215507673
3DICOJC,3.948119499165338
MYBDWMS,4.530254863985641
Y13WYL7,4.422623445498766
AX9Y33M,4.505888459965924
MEYRRVR,4.39656366703983
KEF9LFQ,4.516532205783846
XCN781K,4.230178001076276
YAQI5OB,3.974272944675763
A7EFPRW,4.085301928143451
UW52XCR,4.596598682863553
BSBV1QR,4.382594092694474
Y2Q7Z9N,4.234465460572505
KQFF1PQ,4.285953731211005
AL3S00S,4.353733998406398
VNEUEC4,4.402757241004767
AM5ZFDH,4.088598645001828
TTIFXIS,4.529931700686569
8759367,4.03070128393557
JYDKERW,4.583398288032881
VRQ9P2T,3.8234485907177143
JWR2SIS,4.056790767270359
I09G1QZ,4.059199001437778
F41QEQC,4.325957774735224
MKLPQE7,4.23898881862524
BGYGXTI,4.590453593351797
LOMS2XH,4.125617340475053
DDOV4ES,4.291735758026812
YLXHBFU,4.030092319658322
V9DI84P,3.762920442226043
KTAYOS9,4.3978906236464494
4HIC1OY,3.992796407853845
4OO8BYW,4.045630804222483
IE9QEM1,4.045630804222483
38D13CI,4.335300458410627
CC742KO,4.25776460024703
6EMNWNX,4.384407258346768
0NKE0IH,3.965073176265138
AHHPZF4,4.383818982761479
DM1NTTY,3.8728405852688828
JTERCJH,4.228371775314587
3HC3C5R,4.041055137827173
T2GWE5F,4.181861454174733
NQF36JY,3.7735214509071966
RUEJZZ6,4.023747248158153
EWW5CPW,4.459014454886258
VYYQ1PI,4.392458339175549
8A68NDG,4.320746444513209
M55D48J,4.304415804116637
0O4ROHE,4.28269211724346
7SG7IMY,4.422870953829389
IQYCGUN,4.008708179695071
YH84L36,3.9277654035097522
3G1OIAE,4.391905561870222
UVUI7GY,4.060367330555825
PE1BQKY,4.6007757067815644
WVYG03T,4.669941594068109
7Z5C1TL,4.423351658638279
D3QAYO7,3.9101702698687353
R7B5J4B,4.101174338977427
8BNTRA1,4.050424474193384
66LFKST,4.570470155730217
DNB71QD,4.449520029903211
VRXW27B,3.9316012197114385
FNRIQV2,4.3797874862184205
Q6GFAL2,4.271919818242539
FS6AS26,4.3206585587757695
ZI79VOA,4.241742329407255
TJ8BEAV,3.8664653998027876
2GED0MP,3.8459581280076205
D86JQZ1,4.038698214641856
6KOYO0W,4.069494022179829
2TZY5SA,4.262930179808541
LO5FBG3,4.323296581706362
0KWNF3M,4.397534592196519
AM8I91H,4.3349670478515705
9AE3NL2,4.711995924882086
K6C2TSU,4.311400311925118
JH8SANA,4.115326900346994
87RBUYN,4.1436114143668545
PV7AAJA,4.465190204491816
5PSZDQ4,4.192163849877095
S3KTRD9,4.102016280779441
MDFXE8U,3.9887085765189996
1JKF70V,4.3632590888602385
XON82HC,4.075840418104544
6N6Y6SQ,4.281118036860839
CCKE41R,4.09298948870013
ZCGG51V,4.1219339627009886
DMCDZL8,3.824534755188967
GW38VG0,4.464962654595668
1DN64MR,4.013452436214474
40BFYK6,4.224348441773463
AMSSXUI,3.976704325411599
PUKTYJE,4.07026039468394
JB20FUX,4.167716685832492
R0FTSVY,4.205289318696998
X4FL9DU,4.329014837480905
553LRX5,4.174632656665824
FQPZJ7T,4.406633846143897
2BSKUBL,4.012642069786645
PHIGBXE,4.179657960145481
XHG0ABK,4.190709351640313
SVLCGTZ,4.0091614626798435
2LWFYIR,3.9139258309250864
N9RF7VM,4.2186208958248015
VKU1NAM,4.197728197611262
IGTDM5E,3.9157871277981737
WR28TCT,4.105816939757314
RDDNCDM,3.98436937360001
8LBMW12,4.010921567492323
W24P1J9,4.076725217705723
V7DQ1ZE,4.020422081988793
JSIV59W,4.023444205130067
W34X6JQ,3.9875037908605346
MC4MZ6F,4.33174023984369
16OFWWO,3.8878675693007683
2N68M3F,4.051426114383479
M7ZLRT0,3.939024976004885
7GPWNFE,4.026173823310088
8NNQGX1,4.002363824448912
J9IL1KV,4.156832221449049
3FZL1CO,3.873509324129837
U4M3R6U,4.240123871857083
JV8WOC2,4.546669718358359
NS0RQW5,4.743675428714587
S1HLM8K,4.080509481349767
7PQRDOT,3.8091503925139762
VGBM8KA,4.019679214589667
3H5QF78,4.05794276992537
YIT58I7,4.533599533717624
QL8RCEF,4.1352760406572795
X35DMX3,4.34374340893036
7Z4DUYH,3.751959562888701
9DUCPZJ,4.416556756093593
S219TTE,3.787011217527323
ZFW7B1J,4.113260153731543
T1Q4ISD,3.908947766620309
XXHS7IP,4.464284801507253
GMI3HYI,4.012995624342846
XEPYFC0,3.954341499565215
23JJFVG,4.013394807746613
LQHFRIP,3.969787076626437
7M3XR3P,4.233548465535906
RL6FGX0,3.9654849656496474
TAG2Y35,4.357301527898917
0THUDGV,4.12307564088461
OJ4VCU8,4.0393633233179145
RQZ85GE,4.174651479920816
ZUSJGAI,4.061199727088694
7LOG31W,4.10262438685546
CPZC0T3,4.158896636856985
7Z6G644,3.850240869643777
1NIMWCD,3.9914276876793404
SQT2BVL,4.149423533451116
TNJNUKX,4.010318906077023
HY3LHH0,4.569605655843551
G5G88QQ,4.105932191189371
05HWF0P,3.8397604491052455
GAGNRH2,4.232845484388041
4HUD38Q,3.997770838565334
K32MY2D,4.1551889699861615
38WGNNC,4.1727448720939595
TFZRPJT,4.1727448720939595
RL4LYAQ,4.132647689084857
N5X4WRB,3.8479226704386416
BW7ZZDO,4.366760146832806
WPSGX7U,4.36825056888611
K6RETZR,4.039730360209127
4ANEBTI,4.271565164227841
OC6GNIQ,4.058841711246375
LJGBHLL,3.9047199296469186
J7JHFDP,3.8295565812175947
198VHY0,3.8947604177471127
9U9OYNQ,4.9414390511658945
LRGYAGY,4.653654064525443
KUNXNLI,3.9436955119269803
1L613NA,4.974770916439826
DVX6LWR,5.0017900793138885
6BXSH7C,3.847237523290759
I3RAOQI,4.594270256457577
7I0ZLQX,3.779662089802649
78FVUID,4.108388404251158
BV9X9NU,4.103966399773268
BG8IFKL,4.2768237279343655
GKKMY7J,4.117593044920514
ERN4NFG,4.422554599253135
MCDM3GG,4.2700830580204805
6V1G9IG,4.579234647197628
VLW6WU9,4.641081205224348
VIMFQ4T,4.799063188753038
TMS0CAV,3.902525651330075
PIM8119,3.93141204443136
5V42XD1,4.436837722145749
GVV6SC2,4.131421502232238
JTV05ZU,3.9634754002202413
UQX7LFW,3.9233260363398066
BTQ104U,4.011260692894836
97RCGF0,3.8650514578655617
BFTM145,3.8650514578655617
ZQR5WMG,4.206770011638446
FSUAELQ,4.95330156934517
ITXMPJC,3.8997741150702994
U59H09J,3.9774407697658885
JA5V60W,3.968441712810823
9XU0UJK,3.9780438884703266
LA2FN3O,4.532033662732582
F9A6L4R,3.5410560403797073
8ULUTUC,4.038971318702988
1VGNK7E,3.8599912217511974
S38KII2,4.151337359082961
U86BGFD,4.808627929162955
P0JSUWH,4.740686045078319
Z944YWN,4.692222709254815
OQDAFX0,4.438809027885716
8BXYR2A,4.808633988672672
CPVDO3F,4.749174889702772
3M4ZZCG,4.827195770306767
KMK3J5G,4.214023954130373
IHBICQ6,3.7648344504076605
I3A25NN,4.440816680371934
BL6YGOI,4.327565232853231
J2SJK94,4.0567965652153015
H6EZ2M4,4.098022787078088
GY828P9,4.243877301884479
S9ZX175,4.160976324995934
5SSBPL6,3.7548593175207494
YT0VWI4,4.165914036084035
0R5WALI,3.963946147457778
XE5XYNM,4.248384746017844
3ZAVWIX,4.055421442927625
NS4QC7O,4.0301168054864664
VEWZV8L,4.174508543071704
Z6OKZXV,4.540407558446953
V2F2N19,4.07824719550534
BJQTM8B,3.9623481578774995
WTXDD4V,3.9489857845505933
1W37J53,4.186349295223152
UU6JNS9,4.07725787388506
9P1TQAR,4.812496918295448
OSP9NTA,4.076244087673546
26HPXQJ,4.192605396266975
AQYTDDQ,4.135908058615234
KYLAWVM,4.18623518186184
68RKQMD,4.515752195146728
HLZMWX7,4.639990452526319
RPNVFUI,4.419749230572992
75SLKCY,4.401820802525237
A8OXE6P,4.8121960698143535
27UDSTK,4.502998078500688
WHY3W8Z,4.7231475869529245
C78Y0KZ,4.064023408581909
B2S9UC7,3.8983207752676945
ZIBO63H,4.6056886666287316
YPFX6PE,4.463479279236492
9UO80OH,4.6517292124718645
90TTI7R,4.155671344519665
46CAJQC,4.459278821733962
NESSMW4,4.595090805982645
0EUUTN8,4.538802909798624
PDSTTO0,4.598658796173047
8TRR3QA,4.1936160173359
0LPBHJF,4.832027060081006
FQMHVK2,4.161579476414608
F5EWW5D,4.736642018552794
0DOWLL7,4.729747714156403
B8ZEBZN,4.673425439111912
XXS1BHI,4.094458751545764
IH8PTAL,4.230820649533953
RS7BFAF,4.806527285660373
ZNHI6N5,3.8706348314710386
KYL6FWS,4.441644288722436
5HHMSB0,4.592248930086107
US286CZ,4.644419933296342
OY94C78,4.644419933296342
PA2GXQ1,4.71966545291911
W1573NZ,5.0237284182682735
G007SXE,4.899514861982367
7MM7KSV,4.48021282449808
SL58C2J,4.453189691745261
I0XL19B,4.202865623847309
ULKXYPW,4.6193606568725825
SBEDE7Q,4.408232436549338
E283NDX,4.326311069972517
WS4YOWK,4.2168887429398145
GBBPUYD,4.1557949257390865
DUQ5WT5,3.7958219971676144
ZAGJO30,4.142508123786159
MUA0PP7,4.176006270753741
84LOICZ,4.234797853708963
N2SXWF3,4.211420188330498
DB5CFKE,4.233895725112882
ZFMSFIV,3.779504244662595
WY8PSYM,3.824698708435447
3TEPIAQ,4.28995566322068
B1USTR2,4.4502930818949835
8M6N92C,3.8192876755555516
6LDCOXN,3.8282361561711347
97NO7BY,4.761576467146616
LP5K6YK,3.977159976304904
ZRJS46Q,3.992180867054195
NEV7X48,4.320030879229172
4I56F1E,3.993595673510783
QIP0F98,4.016377463293066
US3ZZKU,4.093795656110505
N2PZVUS,3.6903481741285624
0P7Y4AH,3.970405967442578
ROK51BB,3.720713181011532
5VKRIOO,4.564235138868551
EC31MZ1,4.394467167141065
J6RZIMK,4.348891767627368
J3LWDPF,3.8562662957895104
T94T735,3.715657968863899
996JMP9,4.131439549263912
RMSTW9U,3.8116828142548322
URGDIP2,4.108931610584726
1UI69BS,3.8155877321831624
6OXWA9S,4.240532175478865
G2K8W9M,3.8951844374403892
TOCUO76,3.957280406199716
QQXZUCH,4.992206256304636
1LLWE8V,4.0288774247775585
QLM572H,4.47940435654448
237TG17,4.4127256431244275
LNTE3XF,3.613874522232097
7SPMPRN,4.258392031256456
0J7NO1L,3.947170765957696
J923FO6,3.823797805967039
1ZG0NKQ,4.26106841784779
LQAST1A,4.345275162153035
2Z6UJRD,4.408568265046301
BJAS0RL,3.893522125864313
9A03HGA,3.831040573865306
JS3JUVG,3.658717804258032
F2JE10R,4.3092701579184105
EBB5IV4,3.9395470138054853
5Y0YB8K,3.7172303258303163
LO66I43,3.6347985036842854
4J448SR,3.9157045288440635
KOZX1C6,3.8650276825303407
F4FLIC9,3.7817803912594234
A8IWPSO,4.035433529545681
Z1J2E7C,3.8090134847826196
FDL18O4,4.2375870437966014
JS3VBMD,3.93170641004562
C2PYDID,3.761855195064118
EFGUI5H,4.147178725077764
27CSFV7,4.365937107340475
LSN6C7M,4.043054248044041
JEFRWK1,3.819970849461955
21PFP8Y,5.13624236729912
DHY9PV3,3.8327751003724364
AGHXK5U,3.857338047460011
WNGAI3E,3.950312264689579
8NSVN5T,4.982324217479508
U6P9BUY,3.615105018308688
TCFIV2V,4.110981241465677
ITVUBZL,3.7051506246800296
YBNKCCO,3.9708809544884063
39TP2A6,4.0426568098982685
MGFRWHU,3.967967611524043
86OLNZC,4.191721362097072
8O9Y7FK,3.5627404333522885
YIFHN4D,3.8018932932353193
BBHQAP5,3.789358674123799
PCT5GIS,4.498095853399031
PGVATU8,3.5483697531164915
5TFK4CQ,3.801561204476867
4VPTJE5,4.08392362194302
VDN9D8C,3.719303605923735
447OAVP,3.877364634474627
LKGSG13,3.855386373315273
VL3NLAM,3.5373903109167526
J4T5WPU,4.231589872321886
OP68UF3,3.8141184747172105
RPIOE49,3.767803857927833
23PIP16,3.894271600503792
ZENU0WB,3.8241273318675773
9ASLRM0,3.8692409424995717
F5Y27QZ,4.416211628971239
1KGPP7V,3.735517594652742
93SC1UD,3.7885661652322646
9LSZYAI,3.9334366720222818
QBLK53N,4.00927075367632
46L9WRS,3.7721440058855134
HU2VHU7,3.895903116303494
IOVGU1B,3.5960753007128523
DE6V7SP,3.589832560503293
XT7I5IL,4.042116950714052
AT16M5C,3.7672516006729038
MB4MHKY,4.4081965678511565
OP7IN64,3.583286346665319
EK7NEQP,4.2272547990776435
MTEI56M,4.032522305411228
LR38U7E,3.6592479009388166
0LZ3HHG,4.001327667323911
UJS45SA,3.873322712713088
VMD2OKX,3.889334667253998
C1UHWWK,3.754934132011218
I7MD6LD,3.6608562436552137
V55F2K1,3.933304114790253
AP0F2HR,3.6275747018255244
LKMYMRM,3.9572729075726003
NM24IGJ,3.590834586127135
UK9MAJX,3.7888341209389735
JDTI4K4,3.9486505493241886
7EVMU0L,3.6493145223831194
E10LINS,3.749865639433671
R0U6X0X,4.136960357532478
8F4V2R7,4.421218666565425
AM8WQ4I,4.160852469006173
8A3CAIS,3.79019866726554
G0CYU03,3.946637801195624
IPYQBZV,4.452420193298501
I8Y3ERP,3.7849433207724688
BXPI9IW,3.9738101482067067
LNDENFS,4.3332520984865255
MLR357L,3.841893051034237
JCUV0AL,3.8657073563592266
Y98Y40P,3.7676770103908455
FOLMO1F,3.7294310765171717
ALGYFXA,3.8999702368280955
1B0W8PJ,4.371721692840703
EXZEMXN,3.700748218615936
OB36220,3.966903512013117
EVE97U9,3.8647062300590536
2BGSANJ,3.5138398828476602
FETY5Q6,4.014597921096783
KUNIY8F,3.7363799093817405
U3QVE8P,4.10477839442604
V01035Q,3.96293753519493
PW68JCE,4.034599250924988
A6TMBP9,3.8174975922678827
KA194W6,3.6777705517027637
DWMUEYG,3.7459050539440994
EAVFCAX,3.9060270146921057
68XYAU3,4.319297970442858
4KM4B89,3.970574360071388
73KTJDT,3.605731048098298
Z2A5MP2,4.204189593573295
RMHKEPD,4.007640754886481
N96H12N,3.793641124906659
2KXGQEX,3.8621664100609854
EH4ZONF,4.1453292704185785
SWXDIY1,3.8310409478950853
H7SSKMV,3.791950488878171
1V94YW1,4.368937061874286
