Field_ID,Yield
H40IQ30,3.9698833333333323
4PWB5EG,3.911458333333333
1WTRZHH,4.758112500000003
KQJEE83,4.9007725
31HAE1D,5.236127499999998
WBNJ3W8,3.862028333333334
TDLCAHC,5.189350000000003
00PLSKP,5.195707500000001
WAHI43J,3.922096666666667
PL53LBS,5.06128
VGFYH5E,4.730395000000001
I4JE5P1,4.976277500000003
PO5T84R,4.5126124999999995
37YGZ93,4.8533525
EXIE2HK,3.8877124999999997
4KW9P3T,4.704605
WFWWU9Z,3.985315833333333
7I41J4H,4.756908571428571
514B8DY,4.7242549999999985
POPYFHQ,5.148227500000001
3ZTRVIZ,5.511630000000001
TZONIB0,3.981005
3XF69CZ,5.282417499999999
ECE8F6Q,5.159982500000001
NRT2N45,4.708035000000002
T120GUW,4.767342499999999
KTPFLMO,4.855086458333335
U5I1GNT,4.147445
6R66UVC,4.127305
GTL5GQ8,5.21818
L685WGL,5.5626675
PMC7TX4,5.369632499999999
1OVAAPH,5.483140000000001
15S06J4,4.688620000000003
G7CHWNI,4.1470208333333325
ZA5ZVGU,5.42548
6IWI3T5,5.1462850000000016
X3KD67T,5.6398625
Q7DD9SH,4.327540833333336
4KP6WAV,4.7019050000000036
UVNQ9WJ,3.8675475000000006
4KSOGXH,4.403627500000002
QBKGPRU,4.7161875
8QKI0EQ,4.645202500000002
I17FLO6,5.037367500000001
U24QCE1,5.413989999999997
1VVO96X,4.678520000000002
42G0NU1,5.566947499999999
8R2ZDQ2,5.015775000000001
BKURGO9,5.663545
ECO0J9R,4.144594999999999
2BWCAPO,4.112855000000001
SI8JPGA,5.365428333333332
MTIFSMJ,5.167364999999998
7WCV89J,5.0044925000000005
8OJNBWU,5.276255
8RDT9RQ,5.040105000000002
G73G122,4.678515000000002
8RWXL50,5.3240575
1RLY1BU,6.747419999999998
5ZYPE0D,5.3365425
6GKM3HL,4.154488333333334
2UNIO6T,4.154110833333335
MGUIY1K,4.054638333333335
0HPA3ZN,3.9275283333333344
ERSQZ97,4.72149
8YKBECM,3.8219274999999975
JPCHUIL,5.384705
XSDYZSY,5.233185000000001
575WC95,5.047895000000001
DS8ZIQX,4.438810416666668
ZKD03CH,3.9581244999999994
X03H66F,4.101915000000003
WV16GA2,4.0619136666666655
2WOQH74,3.7687199999999996
Y2YZVIB,4.046970000000001
PYQF66M,3.853630333333332
QRUJ8OB,3.573329999999999
0L8E1ID,3.527343999999999
Q5FCO9D,3.6577744999999995
P6XOYSX,4.595672500000001
WGEKO2T,4.361804583333333
48RKPGJ,3.528111999999999
5V6D4DH,4.609895833333335
J5K8BDY,4.9168975
02RNO3Z,4.342846666666667
H48D3ZQ,4.684712500000001
MVZYABM,3.556788499999999
W3VCQWP,4.532384499999999
1UAW1TJ,3.887282499999999
B6EII69,4.157832499999998
IPHLGAW,3.945258833333332
410Y52I,3.4846049999999997
INPZQFW,3.870847500000001
H9MVYFK,3.6210324999999983
0LEKL80,4.1006575000000005
04PICIF,3.290578666666665
3SO2JGI,4.320825000000003
3X4XOLY,4.339267500000002
JQCMIA8,4.1226675
B0PU5XO,4.558379166666665
1812PI2,4.641109166666666
1D8TXIN,4.565779
E0JPJW0,4.729977500000001
SYG84QX,4.479445
GLDH02M,4.554799500000001
8YZ0QWY,3.689729166666666
7YUYFIJ,4.065039999999999
K4BSRIV,3.873799583333331
6OUOBT0,3.6805569999999994
WXMSHVL,3.7096741666666664
WU0LSKM,4.1155406249999995
DUCFWQ5,3.681622833333333
SF1VT4A,4.011994999999999
U352SYH,3.9292478333333323
BIS8KNU,3.715058333333333
WKRKO7G,4.015473333333332
3JL4JB7,3.815309999999998
HBOU7LT,3.887528333333333
YIQ0JIE,3.7513869999999967
3UQA6UV,4.122164083333333
AFYJD60,4.2800745000000004
8563G5G,3.7004894999999998
YKFDRL8,3.920867499999998
JVNZ3J5,3.931053666666667
BXV3SUA,3.5124816666666665
QHD9YU1,3.9156864999999987
GDXRX14,4.012826999999999
HMUCJJS,3.6957391666666655
76TW5IL,4.554249999999998
QZCJPOW,3.5921491666666663
6T472BL,3.9623619999999993
6SWAE14,3.2841261666666663
AMG60EQ,3.8286074999999995
779XUCU,4.043499999999999
U5LQNHH,4.0409844999999995
I7H1S8K,4.075776666666667
58YGJD2,3.8616924999999998
BLB6M6A,3.6741549999999985
YKQAJLY,3.7465825
DLU3GVG,3.9794068333333343
1NPNKOY,4.167534166666666
LOVMNSZ,3.887846666666667
MUN6BPV,3.9089874999999985
KFHX8R0,4.039159166666665
3IGU2M8,3.8657850000000002
E998LY9,3.7466719999999993
TFYM1Z1,3.839339999999998
0V5KWAV,4.0173291666666655
FNQYRA7,3.8306445
LP1RQ82,3.785992083333333
ZXNIR8F,4.320864500000002
MDV1DLW,3.9600853333333346
981QXVB,4.063365749999999
OH43JJM,3.9216944999999988
MPK8FPA,4.257728333333334
6L3MV0O,3.7410678333333323
70SRAYE,3.694751666666666
9OUNQAM,3.1225495833333325
AVGZSTD,3.3302857499999994
8FT7CV7,3.4935074999999993
5Y0E20F,3.015714166666667
MWHKL3P,3.1751249999999995
2QF6KRC,3.206959499999999
D4NBQYH,3.0101449999999996
AY3WAKL,3.0928924999999987
TN1IY0G,3.356676999999999
37532EW,3.6368600000000013
RMRNSAW,3.399625333333331
O2YEQGA,3.227276999999998
ETTK3TL,3.5026258333333344
TGY598G,3.2919916666666653
65GEO4H,3.3013953333333323
KB806Y2,4.154619583333331
9PJ4GXB,3.413910833333334
VQ3P3TC,4.662064285714285
CXATUT5,3.2683891666666653
DN3RQQ3,4.419239285714287
7HRL66O,3.3156899999999996
PQ0KLVC,4.375944285714286
UOZZ0DZ,2.9772683333333334
C60Z3DN,4.912515
7M5J9Y6,3.5280966666666655
JEG9CVR,3.129844499999999
UMDH2FA,4.683835000000002
KG9GN6T,3.3955341666666663
1552NDR,3.2372516666666673
LM6ML8C,3.1119012500000003
AH8ERKQ,3.5065250000000003
2Y2RLOV,4.15532
X0SUCQW,3.19296
N68Y6G1,3.331504166666665
GOU8BB9,4.59695
HVFJBTJ,3.1816766666666663
5NM9968,3.296290333333333
NCXWOGJ,3.3918087499999996
W8YGQ9F,3.348312916666665
DAZM2HB,3.223765166666668
GE7TPYX,3.7065665
VJESL6K,3.4889449999999993
OFP6V42,3.140856666666666
BBH9M48,4.950075833333336
5UM1C7C,3.3202079166666674
7XL12LY,3.4193512499999987
FF01TNS,3.130284166666666
3DICOJC,3.2787116666666667
MYBDWMS,4.5674416666666655
Y13WYL7,4.121159166666666
AX9Y33M,4.231616666666665
MEYRRVR,4.055596666666666
KEF9LFQ,4.179379166666666
XCN781K,4.3139354166666655
YAQI5OB,3.9629941666666677
A7EFPRW,4.1840666666666655
UW52XCR,4.561699166666665
BSBV1QR,4.174714166666668
Y2Q7Z9N,4.024553541666666
KQFF1PQ,4.370091666666666
AL3S00S,4.213444166666666
VNEUEC4,4.410763666666665
AM5ZFDH,3.891801666666666
TTIFXIS,4.241814166666667
8759367,3.845839166666666
JYDKERW,3.963011666666667
VRQ9P2T,3.4359216666666663
JWR2SIS,3.5563766666666647
I09G1QZ,3.9259516666666663
F41QEQC,4.311254166666665
MKLPQE7,3.7787836666666665
BGYGXTI,3.7812201041666658
LOMS2XH,3.705195000000001
DDOV4ES,4.200771666666663
YLXHBFU,3.9593654166666643
V9DI84P,3.492495
KTAYOS9,3.785637916666669
4HIC1OY,3.317406250000001
4OO8BYW,3.6377111666666666
IE9QEM1,3.6377111666666666
38D13CI,3.7782041666666673
CC742KO,3.309481666666666
6EMNWNX,3.693699166666666
0NKE0IH,3.5588008333333327
AHHPZF4,3.9852716666666663
DM1NTTY,3.6581266666666683
JTERCJH,3.7446859999999993
3HC3C5R,4.115031666666665
T2GWE5F,3.8616291666666664
NQF36JY,3.3303858333333336
RUEJZZ6,3.6133591666666653
EWW5CPW,4.1991066666666645
VYYQ1PI,4.5803125
8A68NDG,3.951086166666666
M55D48J,3.7883866666666655
0O4ROHE,3.819856833333333
7SG7IMY,3.8371275
IQYCGUN,3.813993666666665
YH84L36,3.536013333333333
3G1OIAE,4.39147875
UVUI7GY,3.7998541666666683
PE1BQKY,4.624224999999999
WVYG03T,4.829692499999998
7Z5C1TL,4.477797499999998
D3QAYO7,3.757879166666666
R7B5J4B,4.074286666666665
8BNTRA1,4.017224166666664
66LFKST,4.750214499999999
DNB71QD,4.289649999999997
VRXW27B,3.4083616666666647
FNRIQV2,4.2300233333333335
Q6GFAL2,4.4679390833333334
FS6AS26,4.258401666666667
ZI79VOA,3.8240816666666655
TJ8BEAV,3.5583516666666646
2GED0MP,3.578544166666664
D86JQZ1,3.7267054166666664
6KOYO0W,3.700106666666665
2TZY5SA,4.26904
LO5FBG3,3.534284166666666
0KWNF3M,3.911731666666666
AM8I91H,4.1490475
9AE3NL2,4.607549499999999
K6C2TSU,4.060181666666664
JH8SANA,3.9456066666666656
87RBUYN,3.5798141666666656
PV7AAJA,4.042954166666666
5PSZDQ4,3.9787566666666656
S3KTRD9,3.5538541666666648
MDFXE8U,3.6222791666666656
1JKF70V,3.873279166666665
XON82HC,3.8343233333333324
6N6Y6SQ,3.6843241666666655
CCKE41R,3.903186666666664
ZCGG51V,4.143968750000001
DMCDZL8,3.565057916666666
GW38VG0,4.1789475
1DN64MR,3.9037191666666655
40BFYK6,3.791981666666664
AMSSXUI,3.5617916666666667
PUKTYJE,4.310523750000001
JB20FUX,3.596191666666667
R0FTSVY,3.8318691666666655
X4FL9DU,4.1885632500000005
553LRX5,3.873326666666665
FQPZJ7T,3.877709166666666
2BSKUBL,3.7609891666666653
PHIGBXE,3.7324158333333326
XHG0ABK,3.7643891666666645
SVLCGTZ,3.9372941666666668
2LWFYIR,3.6778999999999993
N9RF7VM,3.5721899999999978
VKU1NAM,3.9985791666666666
IGTDM5E,3.4675424999999995
WR28TCT,3.6713449999999987
RDDNCDM,3.769920416666666
8LBMW12,3.6710791666666647
W24P1J9,3.7575191666666643
V7DQ1ZE,3.499154166666665
JSIV59W,3.7875066666666664
W34X6JQ,3.6560774999999985
MC4MZ6F,3.8230241666666656
16OFWWO,3.5980891666666674
2N68M3F,3.004650833333333
M7ZLRT0,3.4217991666666654
7GPWNFE,3.3273974999999996
8NNQGX1,3.3268558333333345
J9IL1KV,3.8656249999999996
3FZL1CO,3.5891141666666653
U4M3R6U,3.7896854166666647
JV8WOC2,4.36249125
NS0RQW5,4.583407500000002
S1HLM8K,4.002859166666667
7PQRDOT,3.3435783333333338
VGBM8KA,3.205181666666667
3H5QF78,3.8294149999999996
YIT58I7,4.288381666666665
QL8RCEF,3.7965008333333334
X35DMX3,3.7900591666666643
7Z4DUYH,3.318405
9DUCPZJ,4.7812125
S219TTE,3.6406372916666645
ZFW7B1J,3.5973133333333323
T1Q4ISD,3.6054866666666667
XXHS7IP,4.897084999999999
GMI3HYI,3.4116858333333333
XEPYFC0,3.417494166666665
23JJFVG,3.486444999999999
LQHFRIP,3.5997124999999994
7M3XR3P,3.9702994791666657
RL6FGX0,3.625821666666667
TAG2Y35,4.3903625
0THUDGV,4.042040833333333
OJ4VCU8,3.9598783333333323
RQZ85GE,3.5557541666666657
ZUSJGAI,3.744941666666665
7LOG31W,4.113710833333336
CPZC0T3,3.3716441666666657
7Z6G644,3.213641666666666
1NIMWCD,3.5506166666666648
SQT2BVL,3.7848707291666663
TNJNUKX,3.8427941666666663
HY3LHH0,4.84778
G5G88QQ,3.2830241666666655
05HWF0P,3.5543541666666676
GAGNRH2,4.140759166666665
4HUD38Q,3.7314032291666654
K32MY2D,3.615795833333331
38WGNNC,3.4660141666666653
TFZRPJT,3.4660141666666653
RL4LYAQ,3.9313419791666657
N5X4WRB,3.356115833333334
BW7ZZDO,4.156579166666663
WPSGX7U,4.39783
K6RETZR,3.9424758333333334
4ANEBTI,4.072081666666666
OC6GNIQ,3.9428766666666646
LJGBHLL,3.7506048333333326
J7JHFDP,3.1778516666666667
198VHY0,3.411635833333333
9U9OYNQ,4.586540000000002
LRGYAGY,4.385625
KUNXNLI,3.5757074999999987
1L613NA,4.75832125
DVX6LWR,5.497399999999999
6BXSH7C,3.546078166666666
I3RAOQI,4.735747500000001
7I0ZLQX,3.174254166666667
78FVUID,3.989669166666666
BV9X9NU,3.6575266666666657
BG8IFKL,3.848110833333331
GKKMY7J,4.197574166666665
ERN4NFG,4.414387000000001
MCDM3GG,3.871254166666663
6V1G9IG,4.3892175
VLW6WU9,4.413499999999998
VIMFQ4T,4.5329175
TMS0CAV,3.8941741666666667
PIM8119,3.702616666666665
5V42XD1,4.5208970000000015
GVV6SC2,3.5509741666666654
JTV05ZU,3.681734166666664
UQX7LFW,3.969442333333332
BTQ104U,3.8740174999999994
97RCGF0,4.0469824999999995
BFTM145,4.0469824999999995
ZQR5WMG,4.16352333333333
FSUAELQ,5.2292499999999995
ITXMPJC,3.2018149999999985
U59H09J,3.3754911666666665
JA5V60W,3.4972225
9XU0UJK,3.997639166666665
LA2FN3O,4.550174999999999
F9A6L4R,3.4237900000000003
8ULUTUC,3.374454166666665
1VGNK7E,3.230624166666666
S38KII2,3.552676666666665
U86BGFD,4.154762833333333
P0JSUWH,4.116142833333333
Z944YWN,4.827820833333331
OQDAFX0,4.262795
8BXYR2A,4.3552875
CPVDO3F,4.2590695
3M4ZZCG,4.540709999999999
KMK3J5G,4.461896666666667
IHBICQ6,3.1394999999999986
I3A25NN,4.673772708333332
BL6YGOI,4.474704208333335
J2SJK94,3.597039166666664
H6EZ2M4,4.565222000000001
GY828P9,3.6300569791666653
S9ZX175,3.538571666666666
5SSBPL6,3.6968308333333306
YT0VWI4,4.446956041666666
0R5WALI,3.7579239999999987
XE5XYNM,3.8393066666666664
3ZAVWIX,3.7213675
NS4QC7O,3.8487508333333325
VEWZV8L,4.067986250000001
Z6OKZXV,4.790717499999998
V2F2N19,4.144961666666667
BJQTM8B,3.921904999999998
WTXDD4V,4.129757499999999
1W37J53,4.2002308333333325
UU6JNS9,4.1482841666666666
9P1TQAR,4.8369050000000025
OSP9NTA,3.8868554166666667
26HPXQJ,4.192795833333332
AQYTDDQ,3.9097416666666662
KYLAWVM,4.329742000000001
68RKQMD,4.52945
HLZMWX7,4.563192000000001
RPNVFUI,4.3067116666666685
75SLKCY,4.477857500000001
A8OXE6P,4.5086024999999985
27UDSTK,4.507692499999999
WHY3W8Z,4.887455
C78Y0KZ,3.7401658333333314
B2S9UC7,3.709034999999998
ZIBO63H,4.8376395
YPFX6PE,4.5873124999999995
9UO80OH,4.736117500000001
90TTI7R,3.652586666666665
46CAJQC,4.372232833333333
NESSMW4,4.455920000000002
0EUUTN8,4.571725
PDSTTO0,4.728320000000002
8TRR3QA,3.9432991666666664
0LPBHJF,4.720710000000002
FQMHVK2,3.8184616666666655
F5EWW5D,4.773204500000002
0DOWLL7,4.892687500000001
B8ZEBZN,4.822545000000001
XXS1BHI,3.546474166666666
IH8PTAL,3.920346666666666
RS7BFAF,4.465937500000001
ZNHI6N5,3.358446666666666
KYL6FWS,4.566385000000002
5HHMSB0,4.3871425
US286CZ,4.444257500000001
OY94C78,4.444257500000001
PA2GXQ1,4.539267000000002
W1573NZ,5.2195975
G007SXE,5.3831175
7MM7KSV,4.611012916666668
SL58C2J,4.750862000000003
I0XL19B,4.322259895833334
ULKXYPW,4.460442000000001
SBEDE7Q,4.706595833333333
E283NDX,4.5478024999999995
WS4YOWK,4.538589166666665
GBBPUYD,3.5254524999999997
DUQ5WT5,3.6267674999999975
ZAGJO30,4.472271166666667
MUA0PP7,4.220784999999999
84LOICZ,4.363006666666667
N2SXWF3,4.3963325
DB5CFKE,4.670715333333334
ZFMSFIV,3.7420716666666665
WY8PSYM,3.761777499999999
3TEPIAQ,4.473196166666668
B1USTR2,4.437955833333334
8M6N92C,3.585974999999998
6LDCOXN,3.6144374999999993
97NO7BY,4.5583075
LP5K6YK,3.560991166666664
ZRJS46Q,3.4963074166666632
NEV7X48,4.261514166666667
4I56F1E,3.4899956666666645
QIP0F98,4.0828983333333335
US3ZZKU,3.4021286666666644
N2PZVUS,3.8617211666666673
0P7Y4AH,3.599667916666665
ROK51BB,3.6347066666666645
5VKRIOO,4.589594500000001
EC31MZ1,4.063672500000001
J6RZIMK,4.284535
J3LWDPF,3.9764744999999992
T94T735,3.467917499999999
996JMP9,3.9271916666666664
RMSTW9U,3.377149499999998
URGDIP2,3.714912499999999
1UI69BS,3.3321639999999983
6OXWA9S,4.40335
G2K8W9M,3.3036237499999985
TOCUO76,3.6899649999999995
QQXZUCH,4.803400833333334
1LLWE8V,3.8513474999999993
QLM572H,4.249922500000001
237TG17,4.03343375
LNTE3XF,3.2568003333333313
7SPMPRN,3.778124999999999
0J7NO1L,2.9969233333333323
J923FO6,3.2942661666666657
1ZG0NKQ,4.225803333333333
LQAST1A,4.5123595833333345
2Z6UJRD,4.615296249999999
BJAS0RL,3.4026804166666653
9A03HGA,3.660654999999999
JS3JUVG,3.5669735416666644
F2JE10R,3.7421333333333333
EBB5IV4,4.009097499999999
5Y0YB8K,3.290491666666666
LO66I43,3.382221666666665
4J448SR,3.7221925000000002
KOZX1C6,3.053055833333332
F4FLIC9,3.074787499999998
A8IWPSO,3.43374
Z1J2E7C,3.54447
FDL18O4,4.3332025000000005
JS3VBMD,3.5036283333333333
C2PYDID,3.5201449999999994
EFGUI5H,3.523488333333333
27CSFV7,3.699812083333332
LSN6C7M,3.9413
JEFRWK1,3.4040399999999984
21PFP8Y,4.519592500000001
DHY9PV3,3.6417725
AGHXK5U,3.3590114999999994
WNGAI3E,3.147857499999999
8NSVN5T,4.9762795833333335
U6P9BUY,3.852619999999998
TCFIV2V,3.7544141666666677
ITVUBZL,3.4020191666666646
YBNKCCO,3.4502800000000007
39TP2A6,3.6577453333333336
MGFRWHU,4.061882499999999
86OLNZC,4.242783749999999
8O9Y7FK,3.1622341666666656
YIFHN4D,3.5492691666666656
BBHQAP5,3.301807499999999
PCT5GIS,4.32254625
PGVATU8,3.2815911666666664
5TFK4CQ,3.367546666666666
4VPTJE5,3.5016066666666656
VDN9D8C,3.0518500000000013
447OAVP,3.2442558333333342
LKGSG13,3.5908824999999998
VL3NLAM,3.1068624999999996
J4T5WPU,3.5665683333333336
OP68UF3,3.694079166666667
RPIOE49,3.233366666666666
23PIP16,3.2208262499999996
ZENU0WB,3.251651666666667
9ASLRM0,3.4679374999999983
F5Y27QZ,3.9872349999999983
1KGPP7V,3.683688333333332
93SC1UD,3.1459283333333325
9LSZYAI,3.8635125000000006
QBLK53N,2.9890250000000007
46L9WRS,3.363822499999999
HU2VHU7,3.3718224999999986
IOVGU1B,3.0101449999999996
DE6V7SP,3.5882299999999976
XT7I5IL,3.755425833333332
AT16M5C,3.559310833333332
MB4MHKY,4.694132083333334
OP7IN64,3.3600125
EK7NEQP,4.076218750000001
MTEI56M,3.9982208333333342
LR38U7E,3.3651378333333337
0LZ3HHG,3.4163749999999986
UJS45SA,3.682879166666666
VMD2OKX,3.3686308333333335
C1UHWWK,3.0634224999999993
I7MD6LD,3.6376019999999993
V55F2K1,3.327970833333333
AP0F2HR,3.5835861666666653
LKMYMRM,3.7796412499999996
NM24IGJ,3.1483950000000003
UK9MAJX,3.3231824999999993
JDTI4K4,3.281186666666665
7EVMU0L,3.1393357500000003
E10LINS,3.4604375000000003
R0U6X0X,3.409865
8F4V2R7,4.26193625
AM8WQ4I,3.491796666666667
8A3CAIS,3.4501819999999985
G0CYU03,3.576727291666667
IPYQBZV,4.277661250000001
I8Y3ERP,3.4118929166666656
BXPI9IW,3.334049166666667
LNDENFS,4.18182875
MLR357L,3.138901999999999
JCUV0AL,3.3618150000000013
Y98Y40P,3.495888333333332
FOLMO1F,3.277952291666667
ALGYFXA,3.435077499999998
1B0W8PJ,4.1584762500000005
EXZEMXN,3.0943374999999986
OB36220,3.4566925000000004
EVE97U9,3.210720624999999
2BGSANJ,3.5101845000000003
FETY5Q6,3.4057925
KUNIY8F,3.3477800000000006
U3QVE8P,3.9882837499999995
V01035Q,3.405556666666667
PW68JCE,3.720040833333334
A6TMBP9,2.9673128124999995
KA194W6,3.3025724999999984
DWMUEYG,4.002701666666667
EAVFCAX,3.437501666666667
68XYAU3,4.50012125
4KM4B89,3.47530625
73KTJDT,3.431833499999999
Z2A5MP2,3.2845731666666653
RMHKEPD,3.6189633333333338
N96H12N,3.665612
2KXGQEX,3.544669999999998
EH4ZONF,3.1960275
SWXDIY1,3.5244066666666676
H7SSKMV,3.6297850000000005
1V94YW1,4.302872500000001
5HYYLHF,3.9588270833333348
KJKNKZG,4.317661250000001
A5MJEMH,3.3165970833333343
2R5D4FQ,3.3087299999999993
HFCB3Q5,3.507253166666668
CC77DT1,4.807262499999998
MP1Z1HH,3.0954244999999996
4ZJ4GD9,3.472683333333332
9XS2EYA,3.1631799999999997
JEK6DU2,4.056298124999999
